epoch,categorical_accuracy,loss
70,0.82051283121109009,0.62901294231414795
71,0.87179487943649292,0.40023425221443176
72,0.82051283121109009,0.33050844073295593
73,0.89743590354919434,0.26482453942298889
74,0.82051283121109009,0.44779518246650696
75,0.82051283121109009,0.48923027515411377
76,0.94871795177459717,0.24742279946804047
77,0.8461538553237915,0.26280340552330017
78,0.92307692766189575,0.17969170212745667
79,0.87179487943649292,0.49141180515289307
80,0.82051283121109009,0.42299941182136536
81,0.94871795177459717,0.14404217898845673
82,0.89743590354919434,0.23005957901477814
83,0.92307692766189575,0.18594026565551758
84,0.87179487943649292,0.27737388014793396
85,0.82051283121109009,0.49419054388999939
86,0.82051283121109009,0.35720154643058777
87,0.89743590354919434,0.47646415233612061
88,0.89743590354919434,0.19597780704498291
89,0.87179487943649292,0.43462365865707397
90,0.82051283121109009,0.35637795925140381
91,0.8461538553237915,0.38467809557914734
92,0.89743590354919434,0.39456689357757568
93,0.94871795177459717,0.19342011213302612
94,0.94871795177459717,0.12221967428922653
95,0.89743590354919434,0.34629747271537781
96,0.94871795177459717,0.11783401668071747
97,0.8461538553237915,0.47272804379463196
98,0.94871795177459717,0.1654152125120163
99,0.97435897588729858,0.1498977392911911
100,0.94871795177459717,0.11918137967586517
101,0.92307692766189575,0.23209716379642487
102,0.8461538553237915,0.25814008712768555
103,0.94871795177459717,0.093167908489704132
104,0.94871795177459717,0.14105820655822754
105,0.89743590354919434,0.24385844171047211
106,0.94871795177459717,0.1918332427740097
107,0.87179487943649292,0.28864309191703796
108,0.92307692766189575,0.14019721746444702
109,0.94871795177459717,0.21740970015525818
110,0.94871795177459717,0.11826867610216141
111,0.94871795177459717,0.097206450998783112
112,0.89743590354919434,0.40049317479133606
113,0.97435897588729858,0.079547375440597534
114,0.97435897588729858,0.087453000247478485
115,1.0,0.049981612712144852
116,0.92307692766189575,0.21510268747806549
117,0.94871795177459717,0.2167191207408905
118,0.92307692766189575,0.17649903893470764
119,0.94871795177459717,0.14266744256019592
120,0.97435897588729858,0.062178820371627808
121,0.92307692766189575,0.29028314352035522
122,0.89743590354919434,0.35812929272651672
123,0.97435897588729858,0.086823135614395142
124,0.94871795177459717,0.26683244109153748
125,0.94871795177459717,0.10652507841587067
126,0.97435897588729858,0.11019794642925262
127,0.94871795177459717,0.1186990961432457
128,0.94871795177459717,0.10055959224700928
129,0.94871795177459717,0.12445606291294098
130,0.92307692766189575,0.10400960594415665
131,0.92307692766189575,0.15129537880420685
132,0.94871795177459717,0.14648410677909851
133,0.92307692766189575,0.12091976404190063
134,0.94871795177459717,0.14683994650840759
135,0.94871795177459717,0.14463250339031219
136,0.94871795177459717,0.14295405149459839
137,0.97435897588729858,0.089504949748516083
138,0.97435897588729858,0.12982061505317688
139,0.92307692766189575,0.29652860760688782
140,1.0,0.028849333524703979
141,0.97435897588729858,0.060164488852024078
142,0.97435897588729858,0.091440744698047638
143,0.97435897588729858,0.083095408976078033
144,0.97435897588729858,0.076930753886699677
145,0.97435897588729858,0.028842028230428696
146,1.0,0.029456321150064468
147,0.97435897588729858,0.043539006263017654
148,0.97435897588729858,0.066791519522666931
149,0.97435897588729858,0.098778262734413147
150,0.94871795177459717,0.076178327202796936
151,0.94871795177459717,0.084649376571178436
152,0.89743590354919434,0.19655816256999969
153,0.94871795177459717,0.19470702111721039
154,0.94871795177459717,0.075794979929924011
155,1.0,0.012717383913695812
156,0.94871795177459717,0.20555321872234344
157,0.94871795177459717,0.11921175569295883
158,0.89743590354919434,0.17932656407356262
159,1.0,0.034097325056791306
160,0.92307692766189575,0.14155752956867218
161,0.92307692766189575,0.1959151029586792
162,1.0,0.039624150842428207
163,0.94871795177459717,0.14002960920333862
164,0.89743590354919434,0.21635077893733978
165,0.94871795177459717,0.25518661737442017
166,1.0,0.050290744751691818
167,0.94871795177459717,0.16174709796905518
168,0.94871795177459717,0.17658744752407074
169,0.94871795177459717,0.109553262591362
170,0.94871795177459717,0.072323881089687347
171,0.92307692766189575,0.16533389687538147
172,0.97435897588729858,0.045759774744510651
173,0.97435897588729858,0.11583910137414932
174,1.0,0.022054966539144516
175,0.97435897588729858,0.05774187296628952
176,0.97435897588729858,0.14906497299671173
177,0.97435897588729858,0.061050217598676682
178,0.97435897588729858,0.072448201477527618
179,0.97435897588729858,0.069730862975120544
180,1.0,0.034309711307287216
181,1.0,0.038137711584568024
182,1.0,0.043363731354475021
183,0.97435897588729858,0.0337379090487957
184,1.0,0.036924764513969421
185,0.97435897588729858,0.03635358065366745
186,0.97435897588729858,0.051038861274719238
187,0.97435897588729858,0.06179364025592804
188,0.94871795177459717,0.17967827618122101
189,0.94871795177459717,0.099826566874980927
190,0.97435897588729858,0.077453248202800751
191,0.97435897588729858,0.074310801923274994
192,1.0,0.033804088830947876
193,0.94871795177459717,0.15784202516078949
194,0.97435897588729858,0.071598820388317108
195,0.97435897588729858,0.092227578163146973
196,0.97435897588729858,0.066761389374732971
197,0.97435897588729858,0.075027100741863251
198,1.0,0.036468379199504852
199,1.0,0.034258622676134109
200,0.97435897588729858,0.093693174421787262
201,0.97435897588729858,0.14476445317268372
202,0.94871795177459717,0.078937642276287079
203,0.97435897588729858,0.052352435886859894
204,0.94871795177459717,0.16518630087375641
205,0.97435897588729858,0.12668818235397339
206,0.94871795177459717,0.23376467823982239
207,0.97435897588729858,0.038005508482456207
208,0.94871795177459717,0.11299877613782883
209,0.97435897588729858,0.12116143852472305
210,0.97435897588729858,0.066090643405914307
211,1.0,0.026321349665522575
212,1.0,0.019834533333778381
213,0.94871795177459717,0.10737621039152145
214,0.97435897588729858,0.058311164379119873
215,0.97435897588729858,0.10332902520895004
216,0.94871795177459717,0.076567195355892181
217,1.0,0.026304258033633232
218,0.97435897588729858,0.10286609828472137
219,0.97435897588729858,0.052539866417646408
220,0.87179487943649292,0.17511442303657532
221,1.0,0.027845753356814384
222,1.0,0.018844135105609894
223,0.97435897588729858,0.087199129164218903
224,0.94871795177459717,0.12306465208530426
225,1.0,0.021844141185283661
226,1.0,0.0130436010658741
227,1.0,0.021989332512021065
228,0.97435897588729858,0.045660257339477539
229,0.97435897588729858,0.06369781494140625
230,1.0,0.017225932329893112
231,0.97435897588729858,0.058029364794492722
232,0.94871795177459717,0.094968810677528381
233,0.97435897588729858,0.064264118671417236
234,0.97435897588729858,0.18102315068244934
235,0.92307692766189575,0.14860770106315613
236,0.97435897588729858,0.057418804615736008
237,1.0,0.0093442993238568306
238,1.0,0.023690072819590569
239,0.97435897588729858,0.10289058834314346
240,1.0,0.017347104847431183
241,0.97435897588729858,0.043702863156795502
242,1.0,0.048345483839511871
243,0.97435897588729858,0.051698110997676849
244,0.97435897588729858,0.036711364984512329
245,1.0,0.020859312266111374
246,0.94871795177459717,0.093537986278533936
247,1.0,0.012288783676922321
248,1.0,0.020154966041445732
249,1.0,0.0056442441418766975
250,0.97435897588729858,0.087316609919071198
251,0.92307692766189575,0.12230325490236282
252,0.97435897588729858,0.065699100494384766
253,1.0,0.026835322380065918
254,1.0,0.023893164470791817
255,1.0,0.04745912179350853
256,0.94871795177459717,0.1853175014257431
257,1.0,0.016100112348794937
258,0.97435897588729858,0.072261251509189606
259,0.92307692766189575,0.23278366029262543
260,0.97435897588729858,0.064552083611488342
261,1.0,0.01193232461810112
262,0.97435897588729858,0.047552701085805893
263,0.97435897588729858,0.13558602333068848
264,1.0,0.0050879982300102711
265,1.0,0.034614454954862595
266,0.97435897588729858,0.05447068065404892
267,1.0,0.014962160959839821
268,1.0,0.017882427200675011
269,1.0,0.014744517393410206
270,1.0,0.010115417651832104
271,1.0,0.0059137563221156597
272,1.0,0.021809840574860573
273,0.97435897588729858,0.037352848798036575
274,0.97435897588729858,0.069418162107467651
275,0.97435897588729858,0.038966510444879532
276,1.0,0.022453565150499344
277,1.0,0.003920355811715126
278,0.97435897588729858,0.091317951679229736
279,0.97435897588729858,0.050999872386455536
280,0.94871795177459717,0.110479436814785
281,1.0,0.0059391595423221588
282,0.97435897588729858,0.094520933926105499
283,0.92307692766189575,0.089869081974029541
284,1.0,0.0082200644537806511
285,0.97435897588729858,0.036188412457704544
286,0.97435897588729858,0.090815111994743347
287,1.0,0.0073119937442243099
288,0.97435897588729858,0.039310906082391739
289,1.0,0.016787726432085037
290,0.97435897588729858,0.057322833687067032
291,1.0,0.015360372141003609
292,0.97435897588729858,0.17280155420303345
293,0.97435897588729858,0.050470843911170959
294,1.0,0.017299726605415344
295,1.0,0.013679664582014084
296,0.94871795177459717,0.056909043341875076
297,1.0,0.010441442020237446
298,1.0,0.0035517732612788677
299,1.0,0.014619535766541958
300,0.94871795177459717,0.053510654717683792
301,1.0,0.014700882136821747
302,1.0,0.0042100143618881702
303,0.97435897588729858,0.048567354679107666
304,0.97435897588729858,0.25278273224830627
305,0.97435897588729858,0.051181912422180176
306,1.0,0.0033754026517271996
307,0.97435897588729858,0.030278664082288742
308,1.0,0.0055755074135959148
309,0.97435897588729858,0.044546544551849365
310,0.97435897588729858,0.075090013444423676
311,1.0,0.0097906459122896194
312,1.0,0.0051890555769205093
313,1.0,0.011539597064256668
314,1.0,0.0022459737956523895
315,1.0,0.020439673215150833
316,1.0,0.01756867952644825
317,1.0,0.0083792945370078087
318,1.0,0.0052377386018633842
319,1.0,0.0055791018530726433
320,1.0,0.011409967206418514
321,0.97435897588729858,0.05597270280122757
322,0.97435897588729858,0.03155931830406189
323,1.0,0.016941815614700317
324,1.0,0.0039886250160634518
325,1.0,0.015812298282980919
326,0.94871795177459717,0.0484800785779953
327,1.0,0.015125179663300514
328,1.0,0.016140921041369438
329,1.0,0.0086524812504649162
330,1.0,0.025889579206705093
331,1.0,0.0042610261589288712
332,1.0,0.01925169862806797
333,1.0,0.0013526094844564795
334,0.97435897588729858,0.044434279203414917
335,1.0,0.0017752859275788069
336,0.97435897588729858,0.11025873571634293
337,1.0,0.033170469105243683
338,1.0,0.0098739219829440117
339,0.97435897588729858,0.10487501323223114
340,1.0,0.02345937117934227
341,1.0,0.01019563153386116
342,1.0,0.0021797579247504473
343,1.0,0.01074650976806879
344,1.0,0.001780081307515502
345,1.0,0.0095750819891691208
346,1.0,0.010157199576497078
347,1.0,0.025039572268724442
348,0.97435897588729858,0.082785315811634064
349,0.97435897588729858,0.051602981984615326
350,1.0,0.014753622934222221
351,1.0,0.0031624524854123592
352,1.0,0.0041239317506551743
353,1.0,0.0029749060049653053
354,0.97435897588729858,0.036399595439434052
355,1.0,0.0086821028962731361
356,1.0,0.0057982201687991619
357,1.0,0.006560430396348238
358,0.97435897588729858,0.048257086426019669
359,0.97435897588729858,0.02573765255510807
360,1.0,0.0052950456738471985
361,0.97435897588729858,0.043949652463197708
362,1.0,0.0042763859964907169
363,1.0,0.01729629747569561
364,0.97435897588729858,0.18752381205558777
365,0.97435897588729858,0.066969089210033417
366,1.0,0.0032813285943120718
367,0.97435897588729858,0.063858136534690857
368,1.0,0.010830326937139034
369,1.0,0.0032904534600675106
370,0.97435897588729858,0.065444633364677429
371,1.0,0.0067993500269949436
372,1.0,0.0040713688358664513
373,0.97435897588729858,0.070801973342895508
374,0.92307692766189575,0.1542976051568985
375,1.0,0.009566083550453186
376,0.97435897588729858,0.04436885192990303
377,1.0,0.0096369534730911255
378,1.0,0.0028771588113158941
379,0.97435897588729858,0.056923791766166687
380,1.0,0.0030205633956938982
381,0.97435897588729858,0.059077147394418716
382,1.0,0.017833782359957695
383,1.0,0.023423474282026291
384,1.0,0.0060788397677242756
385,1.0,0.0047466889955103397
386,0.94871795177459717,0.10804382711648941
387,0.97435897588729858,0.052641820162534714
388,0.97435897588729858,0.076764091849327087
389,1.0,0.012200274504721165
390,1.0,0.0021003372967243195
391,1.0,0.021720033138990402
392,1.0,0.018907748162746429
393,1.0,0.018459158018231392
394,0.94871795177459717,0.09032285213470459
395,0.97435897588729858,0.037248820066452026
396,1.0,0.022774321958422661
397,1.0,0.0054098903201520443
398,0.97435897588729858,0.21617008745670319
399,1.0,0.0040233307518064976
400,0.97435897588729858,0.089629776775836945
401,0.97435897588729858,0.022406110540032387
402,0.97435897588729858,0.036416813731193542
403,1.0,0.0043018520809710026
404,1.0,0.0017924088751897216
405,1.0,0.0041257813572883606
406,1.0,0.010704375803470612
407,0.97435897588729858,0.036494188010692596
408,1.0,0.0098161650821566582
409,0.97435897588729858,0.028529390692710876
410,1.0,0.0094095151871442795
411,1.0,0.00635932432487607
412,1.0,0.0046057645231485367
413,1.0,0.013300557620823383
414,1.0,0.015777144581079483
415,1.0,0.0057826112024486065
416,1.0,0.014174181967973709
417,1.0,0.0063187200576066971
418,1.0,0.0072852526791393757
419,1.0,0.0009957427391782403
420,1.0,0.014934041537344456
421,0.94871795177459717,0.063576489686965942
422,1.0,0.0041435281746089458
423,1.0,0.026997655630111694
424,1.0,0.011765385046601295
425,0.97435897588729858,0.032326936721801758
426,1.0,0.0090607265010476112
427,1.0,0.003105727257207036
428,1.0,0.001563978148624301
429,1.0,0.0068082916550338268
430,1.0,0.0061249067075550556
431,1.0,0.0074683227576315403
432,1.0,0.0026166918687522411
433,1.0,0.0038473897147923708
434,1.0,0.0069733653217554092
435,1.0,0.0064084455370903015
436,1.0,0.0048254108987748623
437,1.0,0.00687395129352808
438,1.0,0.015554788522422314
439,1.0,0.0083557832986116409
440,0.97435897588729858,0.067479074001312256
441,1.0,0.015112953260540962
442,1.0,0.009138171561062336
443,0.97435897588729858,0.08683931827545166
444,1.0,0.021986538544297218
445,1.0,0.012153042480349541
446,1.0,0.0054586390033364296
447,1.0,0.015927653759717941
448,1.0,0.005562149453908205
449,0.94871795177459717,0.14442767202854156
450,0.97435897588729858,0.038562212139368057
451,1.0,0.0011867907596752048
452,1.0,0.0030409072060137987
453,1.0,0.0018815642688423395
454,0.97435897588729858,0.034307420253753662
455,1.0,0.0013900501653552055
456,1.0,0.0057231695391237736
457,1.0,0.004671221598982811
458,0.97435897588729858,0.019248856231570244
459,1.0,0.0031157194171100855
460,0.97435897588729858,0.05167953297495842
461,1.0,0.0029120652470737696
462,0.97435897588729858,0.083582572638988495
463,0.97435897588729858,0.025709930807352066
464,1.0,0.020501766353845596
465,1.0,0.0063037979416549206
466,1.0,0.0090172179043292999
467,0.94871795177459717,0.10679195821285248
468,1.0,0.039242804050445557
469,1.0,0.0065369154326617718
470,0.97435897588729858,0.031573113054037094
471,1.0,0.014537494629621506
472,0.94871795177459717,0.081954926252365112
473,1.0,0.01450622733682394
474,1.0,0.007196440827101469
475,0.97435897588729858,0.027246780693531036
476,1.0,0.021198097616434097
477,1.0,0.001228499342687428
478,1.0,0.025776330381631851
479,1.0,0.0062543721869587898
480,0.97435897588729858,0.024162044748663902
481,1.0,0.010432197712361813
482,0.94871795177459717,0.11404014378786087
483,1.0,0.010747211985290051
484,1.0,0.00083793845260515809
485,0.97435897588729858,0.059748608618974686
486,1.0,0.000769876001868397
487,0.97435897588729858,0.045104719698429108
488,0.97435897588729858,0.11002359539270401
489,1.0,0.0072739031165838242
490,1.0,0.0036686575040221214
491,1.0,0.0036244525108486414
492,1.0,0.0058328569866716862
493,1.0,0.0008693006238900125
494,1.0,0.0015407047467306256
495,1.0,0.006586891133338213
496,1.0,0.0012878108536824584
497,0.97435897588729858,0.052859894931316376
498,1.0,0.013337494805455208
499,1.0,0.014781017787754536
