epoch,categorical_accuracy,loss
155,1.0,0.003307051956653595
156,0.98461538553237915,0.09870697557926178
157,1.0,0.028243131935596466
158,0.9692307710647583,0.071181200444698334
159,1.0,0.0077463765628635883
160,0.98461538553237915,0.020553229376673698
161,1.0,0.0055784890428185463
162,1.0,0.010389517061412334
163,1.0,0.010332169942557812
164,1.0,0.0047833430580794811
165,1.0,0.011983374133706093
166,0.98461538553237915,0.048965036869049072
167,0.98461538553237915,0.054896693676710129
168,1.0,0.016527427360415459
169,1.0,0.0090679014101624489
170,0.98461538553237915,0.029777243733406067
171,1.0,0.01560478936880827
172,1.0,0.008090960793197155
173,1.0,0.0069187209010124207
174,1.0,0.025380734354257584
175,1.0,0.0054859854280948639
176,0.98461538553237915,0.031818404793739319
177,1.0,0.0045145335607230663
178,1.0,0.0064796977676451206
179,1.0,0.0054137851111590862
180,1.0,0.010130553506314754
181,0.98461538553237915,0.036934804171323776
182,1.0,0.0088953888043761253
183,1.0,0.013551346026360989
184,0.98461538553237915,0.072950355708599091
185,1.0,0.0033921867143362761
186,1.0,0.019852204248309135
187,1.0,0.010641933418810368
188,1.0,0.010090486146509647
189,1.0,0.0031045819632709026
190,1.0,0.012887497432529926
191,0.98461538553237915,0.021996479481458664
192,1.0,0.0013076792238280177
193,1.0,0.0067378133535385132
194,1.0,0.002720812801271677
195,1.0,0.010643776506185532
196,1.0,0.0041094096377491951
197,1.0,0.011491995304822922
198,1.0,0.016703622415661812
199,0.98461538553237915,0.018755778670310974
200,0.98461538553237915,0.017755694687366486
201,1.0,0.033836741000413895
202,0.98461538553237915,0.018979199230670929
203,1.0,0.021514326333999634
204,1.0,0.018645282834768295
205,1.0,0.0053045926615595818
206,0.98461538553237915,0.013580693863332272
207,1.0,0.0013300456339493394
208,0.98461538553237915,0.039233442395925522
209,1.0,0.0020294687710702419
210,1.0,0.01235843263566494
211,1.0,0.0018616187153384089
212,0.98461538553237915,0.074668459594249725
213,1.0,0.010523442178964615
214,0.9692307710647583,0.032633844763040543
215,0.98461538553237915,0.039012357592582703
216,0.98461538553237915,0.020724233239889145
217,0.98461538553237915,0.013155168853700161
218,1.0,0.014928946271538734
219,1.0,0.0013464312069118023
220,0.98461538553237915,0.018704276531934738
221,1.0,0.0018758815713226795
222,1.0,0.0096408594399690628
223,1.0,0.0029621347784996033
224,1.0,0.0086780441924929619
225,1.0,0.033403553068637848
226,1.0,0.010061378590762615
227,0.98461538553237915,0.035632066428661346
228,1.0,0.0017916717333719134
229,1.0,0.007093377411365509
230,0.98461538553237915,0.027431676164269447
231,1.0,0.0081418929621577263
232,1.0,0.0063773654401302338
233,1.0,0.0039215539582073689
234,1.0,0.017865711823105812
235,1.0,0.0060191210359334946
236,1.0,0.022709328681230545
237,1.0,0.0065068593248724937
238,1.0,0.0054728765971958637
239,1.0,0.0092878304421901703
240,1.0,0.0026293653063476086
241,1.0,0.0044593354687094688
242,1.0,0.011264930479228497
243,0.98461538553237915,0.05248124897480011
244,1.0,0.0056678950786590576
245,1.0,0.0039799846708774567
246,1.0,0.0011627975618466735
247,1.0,0.0026599753182381392
248,1.0,0.017536083236336708
249,1.0,0.004554341547191143
250,0.98461538553237915,0.025523176416754723
251,1.0,0.0020821818616241217
252,1.0,0.0082888742908835411
253,1.0,0.0027722963131964207
254,0.98461538553237915,0.012557809241116047
255,1.0,0.0056510576978325844
256,0.98461538553237915,0.041241180151700974
257,0.98461538553237915,0.034159988164901733
258,1.0,0.0061400760896503925
259,1.0,0.0014510755427181721
260,1.0,0.003228234825655818
261,1.0,0.0016837416915223002
262,1.0,0.0063369125127792358
263,1.0,0.0068755238316953182
264,1.0,0.0011838562786579132
265,1.0,0.0039555379189550877
266,1.0,0.011460987851023674
267,0.98461538553237915,0.019013196229934692
268,1.0,0.0008890531025826931
269,0.98461538553237915,0.014757273718714714
270,1.0,0.0060990620404481888
271,0.98461538553237915,0.046053431928157806
272,1.0,0.00060384836979210377
273,1.0,0.00080846704076975584
274,1.0,0.001782143022865057
275,1.0,0.014620490372180939
276,1.0,0.0058321710675954819
277,1.0,0.0091670555993914604
278,0.98461538553237915,0.027584251016378403
279,1.0,0.012379071675240993
280,1.0,0.0079947598278522491
281,1.0,0.0032914925832301378
282,0.98461538553237915,0.033549241721630096
283,1.0,0.0011137701803818345
284,1.0,0.00097345240646973252
285,1.0,0.0048215943388640881
286,1.0,0.0012883625458925962
287,1.0,0.011960489675402641
288,1.0,0.0021099906880408525
289,1.0,0.004744846373796463
290,0.9692307710647583,0.11867266148328781
291,1.0,0.0023037493228912354
292,1.0,0.0027853329665958881
293,1.0,0.0031145808752626181
294,1.0,0.001365749049000442
295,1.0,0.001567415427416563
296,1.0,0.0061465036123991013
297,1.0,0.013360574841499329
298,0.98461538553237915,0.017246672883629799
299,1.0,0.0019910766277462244
300,1.0,0.00018890266073867679
301,1.0,0.0083139035850763321
302,1.0,0.0024218768812716007
303,1.0,0.0014491461915895343
304,1.0,0.0021309310104697943
305,1.0,0.0049143582582473755
306,1.0,0.0031947819516062737
307,1.0,0.0026852907612919807
308,1.0,0.0049453265964984894
309,1.0,0.0052589094266295433
310,1.0,0.001229147776030004
311,1.0,0.0015848650364205241
312,1.0,0.0036209216341376305
313,1.0,0.0021215220913290977
314,1.0,0.0058896224945783615
315,1.0,0.006220703013241291
316,1.0,0.0014245386701077223
317,1.0,0.0039511295035481453
318,1.0,0.0014817004557698965
319,1.0,0.0011214857222512364
320,1.0,0.0014345475938171148
321,0.98461538553237915,0.012427682988345623
322,1.0,0.00028196690254844725
323,1.0,0.0015434216475114226
324,1.0,0.0029679825529456139
325,1.0,0.009418104775249958
326,1.0,0.0063407602719962597
327,1.0,0.0011605058098211884
328,1.0,0.00034599742502905428
329,1.0,0.0013469916302710772
330,1.0,0.0048417765647172928
331,1.0,0.0087340418249368668
332,1.0,0.0013953092275187373
333,1.0,0.00054116157116368413
334,1.0,0.010817366652190685
335,1.0,0.0086934249848127365
336,1.0,0.0045831729657948017
337,1.0,0.0013888716930523515
338,1.0,0.0013850800460204482
339,1.0,0.0004046701651532203
340,1.0,0.0014204223407432437
341,1.0,0.0038498754147440195
342,1.0,0.0011263254564255476
343,1.0,0.0039222515188157558
344,1.0,0.00090204313164576888
345,1.0,0.008030095137655735
346,1.0,0.0016134018078446388
347,1.0,0.00039462829590775073
348,1.0,0.0016101826913654804
349,1.0,0.00023428795975632966
350,1.0,0.0020355272572487593
351,1.0,0.0023105100262910128
352,1.0,0.0065967272967100143
353,1.0,0.0012097188737243414
354,1.0,0.007848038338124752
355,1.0,0.001350973267108202
356,1.0,0.00062111648730933666
357,1.0,0.0013577188365161419
358,0.98461538553237915,0.018217930570244789
359,1.0,0.00052143214270472527
360,1.0,0.0055153779685497284
361,1.0,0.0081073334440588951
362,1.0,0.013075560331344604
363,1.0,0.0016689252806827426
364,1.0,0.0012604832882061601
365,1.0,0.0005435848725028336
366,1.0,0.0017631918890401721
367,1.0,0.0064800032414495945
368,1.0,0.006221194751560688
369,1.0,0.0020055463537573814
370,1.0,0.00051446619909256697
371,1.0,0.0032697273418307304
372,1.0,0.00059706775937229395
373,0.98461538553237915,0.015759635716676712
374,1.0,0.000774144078604877
375,1.0,0.00059174036141484976
376,1.0,0.0011881208047270775
377,0.98461538553237915,0.01737133227288723
378,1.0,0.00033022687421180308
379,0.98461538553237915,0.012354894541203976
380,1.0,0.0024082050658762455
381,1.0,0.00058618088951334357
382,1.0,0.0013362354366108775
383,1.0,0.0010870249243453145
384,1.0,0.00065401848405599594
385,1.0,0.00030291202710941434
386,1.0,0.0042918343096971512
387,1.0,0.0004530344158411026
388,1.0,0.0016582956304773688
389,1.0,0.00029697272111661732
390,1.0,0.0011823967797681689
391,1.0,0.00081100419629365206
392,1.0,0.00087084743427112699
393,1.0,0.0020074502099305391
394,1.0,0.0051703588105738163
395,1.0,0.005129590630531311
396,1.0,0.00033987779170274734
397,1.0,0.012260084971785545
398,1.0,0.0012635051971301436
399,1.0,0.0012959230225533247
400,1.0,0.00020981644047424197
401,1.0,0.0075710667297244072
402,1.0,0.0010291958460584283
403,1.0,0.0077525214292109013
404,1.0,0.0033379462547600269
405,1.0,0.0047217141836881638
406,1.0,0.0013092017034068704
407,1.0,0.00061464303871616721
408,1.0,0.0021453774534165859
409,1.0,0.00073415471706539392
410,1.0,0.0023630904033780098
411,1.0,0.0010085736867040396
412,1.0,0.0021270823199301958
413,1.0,0.0016509675187990069
414,0.98461538553237915,0.014676733873784542
415,1.0,0.000751686398871243
416,1.0,0.00059379404410719872
417,1.0,0.00076524622272700071
418,1.0,0.0016076804604381323
419,1.0,0.0012003601295873523
420,1.0,0.0022691581398248672
421,1.0,0.00045523949665948749
422,1.0,0.00056671554921194911
423,0.98461538553237915,0.030343784019351006
424,0.9692307710647583,0.041435614228248596
425,1.0,0.0036515011452138424
426,1.0,0.0016130708390846848
427,1.0,0.0012884110910817981
428,1.0,0.0022982489317655563
429,1.0,0.00032060543890111148
430,1.0,0.00074295554077252746
431,1.0,0.0027766253333538771
432,1.0,0.0030839082319289446
433,1.0,0.0022725476883351803
434,1.0,0.0008088364265859127
435,1.0,0.0011437468929216266
436,1.0,0.00033544754842296243
437,1.0,0.001172680058516562
438,1.0,0.003825807012617588
439,1.0,0.00071375130210071802
440,1.0,0.00049492274411022663
441,1.0,0.0010903147049248219
442,1.0,0.0019052723655477166
443,1.0,0.0029855582397431135
444,1.0,0.00042289900011382997
445,1.0,0.0013332921080291271
446,1.0,0.0032372188288718462
447,1.0,0.00020564597798511386
448,1.0,0.00092516094446182251
449,1.0,0.0020753124263137579
450,1.0,0.0012864231830462813
451,1.0,0.004016390535980463
452,0.98461538553237915,0.017878703773021698
453,0.98461538553237915,0.029053099453449249
454,1.0,0.00059094512835144997
455,1.0,0.0019184733973816037
456,1.0,0.00078477343777194619
457,1.0,0.0019178335787728429
458,1.0,0.00089133763685822487
459,1.0,0.0018747579306364059
460,1.0,0.00024916569236665964
461,1.0,0.0026063940022140741
462,1.0,0.0024614259600639343
463,1.0,0.0028504978399723768
464,1.0,0.00044474107562564313
465,1.0,0.0089950636029243469
466,1.0,0.000474081578431651
467,1.0,0.0012042276794090867
468,1.0,0.00073638936737552285
469,0.98461538553237915,0.022306913509964943
470,1.0,0.00024415121879428625
471,1.0,0.0031516239978373051
472,1.0,0.00083396531408652663
473,1.0,0.0007832862320356071
474,1.0,0.00064483203459531069
475,1.0,0.0038043269887566566
476,1.0,0.00063384888926520944
477,1.0,0.0021090586669743061
478,1.0,0.00027004571165889502
479,1.0,0.00032939080847427249
480,1.0,0.0027531702071428299
481,0.98461538553237915,0.011586857959628105
482,1.0,0.0023550402838736773
483,0.98461538553237915,0.01136173028498888
484,1.0,0.0092260586097836494
485,1.0,0.00049372250214219093
486,1.0,0.00039412057958543301
487,1.0,0.0016864249482750893
488,1.0,0.0018141267355531454
489,1.0,0.0016382167814299464
490,1.0,0.00035431058495305479
491,1.0,0.00077066075755283237
492,1.0,0.00010506941180210561
493,1.0,0.0034476055298000574
494,1.0,0.00013489708362612873
495,1.0,0.00031183165265247226
496,1.0,0.011564896441996098
497,1.0,0.0040924469940364361
498,0.98461538553237915,0.032480347901582718
499,1.0,0.00041787428199313581
